Year,Year_Level,LGA_KEY,LGA_DESC,INDICATOR_NUM_FULL,Numerator,Denominator,Indicator_Calc
2014,Year 7,23670,Knox (C),11.2,1099,1140,96.4%
2014,Year 7,23810,Latrobe (C),11.2,751,803,93.5%
2014,Year 7,23940,Loddon (S),11.2,65,65,100.0%
2014,Year 7,24130,Macedon Ranges (S),11.2,473,483,97.9%
2014,Year 7,24210,Manningham (C),11.2,1126,1198,94.0%
2014,Year 7,24250,Mansfield (S),11.2,69,69,100.0%
2014,Year 7,24330,Maribyrnong (C),11.2,804,864,93.1%
2014,Year 7,24410,Maroondah (C),11.2,1324,1354,97.8%
2014,Year 7,24600,Melbourne (C),11.2,772,777,99.4%
2014,Year 7,24650,Melton (S),11.2,1195,1267,94.3%
2014,Year 7,24780,Mildura (Rc),11.2,625,672,93.0%
2014,Year 7,24850,Mitchell (S),11.2,517,548,94.3%
2014,Year 7,24900,Moira (S),11.2,317,334,94.9%
2014,Year 7,24970,Monash (C),11.2,2591,2659,97.4%
2014,Year 7,25060,Moonee Valley (C),11.2,1590,1621,98.1%
2014,Year 7,25150,Moorabool (S),11.2,303,307,98.7%
2014,Year 7,25250,Moreland (C),11.2,1041,1125,92.5%
2014,Year 7,25340,Mornington Peninsula (S),11.2,1627,1679,96.9%
2014,Year 7,25430,Mount Alexander (S),11.2,108,111,97.3%
2014,Year 7,25490,Moyne (S),11.2,45,45,100.0%
2014,Year 7,25620,Murrindindi (S),11.2,94,97,96.9%
2014,Year 7,25710,Nillumbik (S),11.2,684,703,97.3%
2014,Year 7,25810,Northern Grampians (S),11.2,101,112,90.2%
2014,Year 7,25900,Port Phillip (C),11.2,500,516,96.9%
2014,Year 7,25990,Pyrenees (S),11.2,26,27,96.3%
2014,Year 7,26170,South Gippsland (S),11.2,301,319,94.4%
2014,Year 7,26260,Southern Grampians (S),11.2,211,224,94.2%
2014,Year 7,26350,Stonnington (C),11.2,988,994,99.4%
2014,Year 7,26430,Strathbogie (S),11.2,63,65,96.9%
2014,Year 7,26490,Surf Coast (S),11.2,126,129,97.7%
2014,Year 7,26610,Swan Hill (Rc),11.2,258,273,94.5%
2014,Year 7,26670,Towong (S),11.2,103,110,93.6%
2014,Year 7,,Unknown LGA in Victoria,11.2,NDP,NDP,100.0%
2014,Year 7,26700,Wangaratta (Rc),11.2,360,381,94.5%
2014,Year 7,26730,Warrnambool (C),11.2,497,527,94.3%
2014,Year 7,26810,Wellington (S),11.2,464,478,97.1%
2014,Year 7,26890,West Wimmera (S),11.2,42,42,100.0%
2014,Year 7,26980,Whitehorse (C),11.2,1635,1687,96.9%
2014,Year 7,27070,Whittlesea (C),11.2,1414,1492,94.8%
2014,Year 7,27170,Wodonga (Rc),11.2,487,514,94.7%
2014,Year 7,27260,Wyndham (C),11.2,2312,2451,94.3%
2014,Year 7,27350,Yarra (C),11.2,631,655,96.3%
2014,Year 7,27450,Yarra Ranges (S),11.2,1726,1790,96.4%
2014,Year 7,27630,Yarriambiack (S),11.2,59,61,96.7%
2014,Year 9,20110,Alpine (S),11.2,121,123,98.4%
2014,Year 9,20260,Ararat (Rc),11.2,153,156,98.1%
2014,Year 9,20570,Ballarat (C),11.2,1423,1510,94.2%
2014,Year 9,20660,Banyule (C),11.2,1754,1834,95.6%
2014,Year 9,20740,Bass Coast (S),11.2,213,225,94.7%
2014,Year 9,20830,Baw Baw (S),11.2,667,697,95.7%
2014,Year 9,20910,Bayside (C),11.2,993,1015,97.8%
2014,Year 9,21010,Benalla (Rc),11.2,116,119,97.5%
2014,Year 9,21110,Boroondara (C),11.2,2649,2670,99.2%
2014,Year 9,21180,Brimbank (C),11.2,1660,1822,91.1%
2014,Year 9,21270,Buloke (S),11.2,94,96,97.9%
2014,Year 9,21370,Campaspe (S),11.2,496,520,95.4%
2014,Year 9,21450,Cardinia (S),11.2,887,928,95.6%
2014,Year 9,21610,Casey (C),11.2,3085,3221,95.8%
2014,Year 9,21670,Central Goldfields (S),11.2,149,161,92.5%
2014,Year 9,21750,Colac-Otway (S),11.2,209,217,96.3%
2014,Year 9,21830,Corangamite (S),11.2,201,215,93.5%
2014,Year 9,21890,Darebin (C),11.2,920,968,95.0%
2014,Year 9,22110,East Gippsland (S),11.2,450,473,95.1%
2014,Year 9,22170,Frankston (C),11.2,1513,1591,95.1%
2014,Year 9,22250,Gannawarra (S),11.2,107,110,97.3%
2014,Year 9,22410,Glen Eira (C),11.2,1271,1304,97.5%
2014,Year 9,22490,Glenelg (S),11.2,197,216,91.2%
2014,Year 9,22670,Greater Bendigo (C),11.2,1143,1197,95.5%
2014,Year 9,22310,Greater Dandenong (C),11.2,1558,1722,90.5%
2014,Year 9,22750,Greater Geelong (C),11.2,2684,2829,94.9%
2014,Year 9,22830,Greater Shepparton (C),11.2,796,867,91.8%
2014,Year 9,22910,Hepburn (S),11.2,56,58,96.6%
2014,Year 9,22980,Hindmarsh (S),11.2,71,79,89.9%
2014,Year 9,23110,Hobsons Bay (C),11.2,679,700,97.0%
2014,Year 9,23190,Horsham (Rc),11.2,200,214,93.5%
2014,Year 9,23270,Hume (C),11.2,2173,2349,92.5%
2014,Year 9,23350,Indigo (S),11.2,91,91,100.0%
2014,Year 9,23430,Kingston (C),11.2,1349,1390,97.1%
2014,Year 9,23670,Knox (C),11.2,1036,1079,96.0%
2014,Year 9,23810,Latrobe (C),11.2,762,826,92.3%
2014,Year 9,23940,Loddon (S),11.2,60,61,98.4%
2014,Year 9,24130,Macedon Ranges (S),11.2,509,527,96.6%
2014,Year 9,24210,Manningham (C),11.2,1037,1124,92.3%
2014,Year 9,24250,Mansfield (S),11.2,348,351,99.1%
2014,Year 9,24330,Maribyrnong (C),11.2,752,801,93.9%
2014,Year 9,24410,Maroondah (C),11.2,1226,1256,97.6%
2014,Year 9,24600,Melbourne (C),11.2,913,922,99.0%
2014,Year 9,24650,Melton (S),11.2,1223,1292,94.7%
2014,Year 9,24780,Mildura (Rc),11.2,675,727,92.8%
2014,Year 9,24850,Mitchell (S),11.2,494,510,96.9%
2014,Year 9,24900,Moira (S),11.2,310,319,97.2%
2014,Year 9,24970,Monash (C),11.2,2592,2676,96.9%
2014,Year 9,25060,Moonee Valley (C),11.2,1476,1511,97.7%
2014,Year 9,25150,Moorabool (S),11.2,267,274,97.4%
2014,Year 9,25250,Moreland (C),11.2,711,773,92.0%
2014,Year 9,25340,Mornington Peninsula (S),11.2,1476,1532,96.3%
2014,Year 9,25430,Mount Alexander (S),11.2,114,121,94.2%
2014,Year 9,25490,Moyne (S),11.2,48,48,100.0%
2014,Year 9,25620,Murrindindi (S),11.2,70,74,94.6%
2014,Year 9,25710,Nillumbik (S),11.2,560,590,94.9%
2014,Year 9,25810,Northern Grampians (S),11.2,83,93,89.2%
2014,Year 9,25900,Port Phillip (C),11.2,574,601,95.5%
2014,Year 9,25990,Pyrenees (S),11.2,27,29,93.1%
2014,Year 9,26170,South Gippsland (S),11.2,328,339,96.8%
2014,Year 9,26260,Southern Grampians (S),11.2,230,238,96.6%
2014,Year 9,26350,Stonnington (C),11.2,923,927,99.6%
2014,Year 9,26430,Strathbogie (S),11.2,65,69,94.2%
2014,Year 9,26490,Surf Coast (S),11.2,90,94,95.7%
2014,Year 9,26610,Swan Hill (Rc),11.2,285,307,92.8%
2014,Year 9,26670,Towong (S),11.2,99,101,98.0%
2014,Year 9,,Unknown LGA in Victoria,11.2,0,0,0.0%
2014,Year 9,26700,Wangaratta (Rc),11.2,298,323,92.3%
2014,Year 9,26730,Warrnambool (C),11.2,486,518,93.8%
2014,Year 9,26810,Wellington (S),11.2,461,479,96.2%
2014,Year 9,26890,West Wimmera (S),11.2,57,58,98.3%
2014,Year 9,26980,Whitehorse (C),11.2,1634,1675,97.6%
2014,Year 9,27070,Whittlesea (C),11.2,1353,1427,94.8%
2014,Year 9,27170,Wodonga (Rc),11.2,447,480,93.1%
2014,Year 9,27260,Wyndham (C),11.2,2304,2440,94.4%
2014,Year 9,27350,Yarra (C),11.2,766,794,96.5%
2014,Year 9,27450,Yarra Ranges (S),11.2,1762,1826,96.5%
2014,Year 9,27630,Yarriambiack (S),11.2,79,86,91.9%
2015,Year 3,20110,Alpine (S),11.2,117,122,95.9%
2015,Year 3,20260,Ararat (Rc),11.2,123,130,94.6%
2015,Year 3,20570,Ballarat (C),11.2,1348,1437,93.8%
2015,Year 3,20660,Banyule (C),11.2,1467,1508,97.3%
2015,Year 3,20740,Bass Coast (S),11.2,349,358,97.5%
2015,Year 3,20830,Baw Baw (S),11.2,533,579,92.1%
2015,Year 3,20910,Bayside (C),11.2,1525,1548,98.5%
2015,Year 3,21010,Benalla (Rc),11.2,129,139,92.8%
2015,Year 3,21110,Boroondara (C),11.2,2234,2273,98.3%
2015,Year 3,21180,Brimbank (C),11.2,2264,2431,93.1%
2015,Year 3,21270,Buloke (S),11.2,75,80,93.8%
2015,Year 3,21370,Campaspe (S),11.2,411,437,94.1%
2015,Year 3,21450,Cardinia (S),11.2,1233,1288,95.7%
2015,Year 3,21610,Casey (C),11.2,3885,4131,94.0%
2015,Year 3,21670,Central Goldfields (S),11.2,146,157,93.0%
2015,Year 3,21750,Colac-Otway (S),11.2,253,268,94.4%
2015,Year 3,21830,Corangamite (S),11.2,203,213,95.3%
2015,Year 3,21890,Darebin (C),11.2,1314,1423,92.3%
2015,Year 3,22110,East Gippsland (S),11.2,477,518,92.1%
2015,Year 3,22170,Frankston (C),11.2,1403,1486,94.4%
2015,Year 3,22250,Gannawarra (S),11.2,93,98,94.9%
2015,Year 3,22410,Glen Eira (C),11.2,1749,1825,95.8%
2015,Year 3,22490,Glenelg (S),11.2,193,212,91.0%
2015,Year 3,22490,Golden Plains (S),11.2,241,252,95.6%
2015,Year 3,22670,Greater Bendigo (C),11.2,1347,1436,93.8%
2015,Year 3,22310,Greater Dandenong (C),11.2,1495,1660,90.1%
2015,Year 3,22750,Greater Geelong (C),11.2,2535,2682,94.5%
2015,Year 3,22830,Greater Shepparton (C),11.2,872,958,91.0%
2015,Year 3,22910,Hepburn (S),11.2,154,156,98.7%
2015,Year 3,22980,Hindmarsh (S),11.2,48,49,98.0%
2015,Year 3,23110,Hobsons Bay (C),11.2,990,1065,93.0%
2015,Year 3,23190,Horsham (Rc),11.2,224,240,93.3%
2015,Year 3,23270,Hume (C),11.2,2332,2630,88.7%
2015,Year 3,23350,Indigo (S),11.2,212,223,95.1%
2015,Year 3,23430,Kingston (C),11.2,1667,1737,96.0%
2015,Year 3,23670,Knox (C),11.2,1611,1678,96.0%
2015,Year 3,23810,Latrobe (C),11.2,838,948,88.4%
2015,Year 3,23940,Loddon (S),11.2,69,73,94.5%
2015,Year 3,24130,Macedon Ranges (S),11.2,621,644,96.4%
2015,Year 3,24210,Manningham (C),11.2,1205,1273,94.7%
2015,Year 3,24250,Mansfield (S),11.2,80,83,96.4%
2015,Year 3,24330,Maribyrnong (C),11.2,666,708,94.1%
2015,Year 3,24410,Maroondah (C),11.2,1190,1238,96.1%
2015,Year 3,24600,Melbourne (C),11.2,286,296,96.6%
2015,Year 3,24650,Melton (S),11.2,1829,1975,92.6%
2015,Year 3,24780,Mildura (Rc),11.2,682,724,94.2%
2015,Year 3,24850,Mitchell (S),11.2,471,518,90.9%
2015,Year 3,24900,Moira (S),11.2,337,366,92.1%
2015,Year 3,24970,Monash (C),11.2,1967,2042,96.3%
2015,Year 3,25060,Moonee Valley (C),11.2,1542,1606,96.0%
2015,Year 3,25150,Moorabool (S),11.2,484,507,95.5%
2015,Year 3,25250,Moreland (C),11.2,1532,1648,93.0%
2015,Year 3,25340,Mornington Peninsula (S),11.2,1912,1987,96.2%
2015,Year 3,25430,Mount Alexander (S),11.2,168,174,96.6%
2015,Year 3,25490,Moyne (S),11.2,183,193,94.8%
2015,Year 3,25620,Murrindindi (S),11.2,138,145,95.2%
2015,Year 3,25710,Nillumbik (S),11.2,899,921,97.6%
2015,Year 3,25810,Northern Grampians (S),11.2,109,119,91.6%
2015,Year 3,25900,Port Phillip (C),11.2,679,701,96.9%
2015,Year 3,25990,Pyrenees (S),11.2,60,63,95.2%
2015,Year 3,26080,Queenscliffe (B),11.2,48,49,98.0%
2015,Year 3,26170,South Gippsland (S),11.2,322,338,95.3%
2015,Year 3,26260,Southern Grampians (S),11.2,207,215,96.3%
2015,Year 3,26350,Stonnington (C),11.2,888,900,98.7%
2015,Year 3,26430,Strathbogie (S),11.2,121,126,96.0%
2015,Year 3,26490,Surf Coast (S),11.2,370,383,96.6%
2015,Year 3,26610,Swan Hill (Rc),11.2,246,271,90.8%
2015,Year 3,26670,Towong (S),11.2,55,61,90.2%
2015,Year 3,29399,Unincorporated Vic,11.2,NDP,NDP,NDP
2015,Year 3,,Unknown LGA in Victoria,11.2,NDP,NDP,100.0%
2015,Year 3,26700,Wangaratta (Rc),11.2,330,354,93.2%
2015,Year 3,26730,Warrnambool (C),11.2,395,416,95.0%
2015,Year 3,26810,Wellington (S),11.2,507,540,93.9%
2015,Year 3,26890,West Wimmera (S),11.2,29,31,93.5%
2015,Year 3,26980,Whitehorse (C),11.2,1845,1925,95.8%
2015,Year 3,27070,Whittlesea (C),11.2,2154,2295,93.9%
2015,Year 3,27170,Wodonga (Rc),11.2,526,563,93.4%
2015,Year 3,27260,Wyndham (C),11.2,2818,3017,93.4%
2015,Year 3,27350,Yarra (C),11.2,681,702,97.0%
2015,Year 3,27450,Yarra Ranges (S),11.2,1857,1916,96.9%
2015,Year 3,27630,Yarriambiack (S),11.2,73,80,91.3%
2015,Year 5,20110,Alpine (S),11.2,105,107,98.1%
2015,Year 5,20260,Ararat (Rc),11.2,123,126,97.6%
2015,Year 5,20570,Ballarat (C),11.2,1207,1286,93.9%
2015,Year 5,20660,Banyule (C),11.2,1340,1396,96.0%
2015,Year 5,20740,Bass Coast (S),11.2,313,325,96.3%
2015,Year 5,20830,Baw Baw (S),11.2,546,567,96.3%
2015,Year 5,20910,Bayside (C),11.2,1369,1383,99.0%
2015,Year 5,21010,Benalla (Rc),11.2,118,119,99.2%
2015,Year 5,21110,Boroondara (C),11.2,2286,2320,98.5%
2015,Year 5,21180,Brimbank (C),11.2,2169,2338,92.8%
2015,Year 5,21270,Buloke (S),11.2,68,72,94.4%
2015,Year 5,21370,Campaspe (S),11.2,450,471,95.5%
2015,Year 5,21450,Cardinia (S),11.2,1141,1172,97.4%
2015,Year 5,21610,Casey (C),11.2,3511,3687,95.2%
2015,Year 5,21670,Central Goldfields (S),11.2,133,145,91.7%
2015,Year 5,21750,Colac-Otway (S),11.2,222,234,94.9%
2015,Year 5,21830,Corangamite (S),11.2,191,202,94.6%
2015,Year 5,21890,Darebin (C),11.2,1199,1260,95.2%
2015,Year 5,22110,East Gippsland (S),11.2,444,475,93.5%
2015,Year 5,22170,Frankston (C),11.2,1336,1396,95.7%
2015,Year 5,22250,Gannawarra (S),11.2,93,96,96.9%
2015,Year 5,22410,Glen Eira (C),11.2,1555,1609,96.6%
2015,Year 5,22490,Glenelg (S),11.2,195,205,95.1%
2015,Year 5,22490,Golden Plains (S),11.2,247,254,97.2%
2015,Year 5,22670,Greater Bendigo (C),11.2,1206,1274,94.7%
2015,Year 5,22310,Greater Dandenong (C),11.2,1488,1625,91.6%
2015,Year 5,22750,Greater Geelong (C),11.2,2537,2669,95.1%
2015,Year 5,22830,Greater Shepparton (C),11.2,758,818,92.7%
2015,Year 5,22910,Hepburn (S),11.2,129,132,97.7%
2015,Year 5,22980,Hindmarsh (S),11.2,61,64,95.3%
2015,Year 5,23110,Hobsons Bay (C),11.2,853,887,96.2%
2015,Year 5,23190,Horsham (Rc),11.2,224,234,95.7%
2015,Year 5,23270,Hume (C),11.2,2310,2511,92.0%
2015,Year 5,23350,Indigo (S),11.2,176,188,93.6%
2015,Year 5,23430,Kingston (C),11.2,1580,1631,96.9%
2015,Year 5,23670,Knox (C),11.2,1561,1612,96.8%
2015,Year 5,23810,Latrobe (C),11.2,788,841,93.7%
2015,Year 5,23940,Loddon (S),11.2,82,84,97.6%
2015,Year 5,24130,Macedon Ranges (S),11.2,603,616,97.9%
2015,Year 5,24210,Manningham (C),11.2,1241,1292,96.1%
2015,Year 5,24250,Mansfield (S),11.2,71,71,100.0%
2015,Year 5,24330,Maribyrnong (C),11.2,569,606,93.9%
2015,Year 5,24410,Maroondah (C),11.2,1086,1100,98.7%
2015,Year 5,24600,Melbourne (C),11.2,388,393,98.7%
2015,Year 5,24650,Melton (S),11.2,1634,1729,94.5%
2015,Year 5,24780,Mildura (Rc),11.2,623,662,94.1%
2015,Year 5,24850,Mitchell (S),11.2,450,471,95.5%
2015,Year 5,24900,Moira (S),11.2,336,359,93.6%
2015,Year 5,24970,Monash (C),11.2,2110,2192,96.3%
2015,Year 5,25060,Moonee Valley (C),11.2,1474,1517,97.2%
2015,Year 5,25150,Moorabool (S),11.2,407,422,96.4%
2015,Year 5,25250,Moreland (C),11.2,1344,1427,94.2%
2015,Year 5,25340,Mornington Peninsula (S),11.2,1813,1857,97.6%
2015,Year 5,25430,Mount Alexander (S),11.2,165,173,95.4%
2015,Year 5,25490,Moyne (S),11.2,175,176,99.4%
2015,Year 5,25620,Murrindindi (S),11.2,134,141,95.0%
2015,Year 5,25710,Nillumbik (S),11.2,786,810,97.0%
2015,Year 5,25810,Northern Grampians (S),11.2,99,103,96.1%
2015,Year 5,25900,Port Phillip (C),11.2,524,541,96.9%
2015,Year 5,25990,Pyrenees (S),11.2,47,51,92.2%
2015,Year 5,26080,Queenscliffe (B),11.2,43,44,97.7%
2015,Year 5,26170,South Gippsland (S),11.2,307,319,96.2%
2015,Year 5,26260,Southern Grampians (S),11.2,195,199,98.0%
2015,Year 5,26350,Stonnington (C),11.2,905,919,98.5%
2015,Year 5,26430,Strathbogie (S),11.2,89,91,97.8%
2015,Year 5,26490,Surf Coast (S),11.2,345,348,99.1%
2015,Year 5,26610,Swan Hill (Rc),11.2,240,255,94.1%
2015,Year 5,26670,Towong (S),11.2,65,66,98.5%
2015,Year 5,29399,Unincorporated Vic,11.2,0,0,0.0%
2015,Year 5,,Unknown LGA in Victoria,11.2,NDP,NDP,100.0%
2015,Year 5,26700,Wangaratta (Rc),11.2,341,362,94.2%
2015,Year 5,26730,Warrnambool (C),11.2,395,417,94.7%
2015,Year 5,26810,Wellington (S),11.2,425,448,94.9%
2015,Year 5,26890,West Wimmera (S),11.2,37,40,92.5%
2015,Year 5,26980,Whitehorse (C),11.2,1857,1945,95.5%
2015,Year 5,27070,Whittlesea (C),11.2,1954,2039,95.8%
2015,Year 5,27170,Wodonga (Rc),11.2,487,523,93.1%
2015,Year 5,27260,Wyndham (C),11.2,2526,2683,94.1%
2015,Year 5,27350,Yarra (C),11.2,652,669,97.5%
2015,Year 5,27450,Yarra Ranges (S),11.2,1771,1810,97.8%
2015,Year 5,27630,Yarriambiack (S),11.2,60,65,92.3%
2015,Year 7,20110,Alpine (S),11.2,101,101,100.0%
2015,Year 7,20260,Ararat (Rc),11.2,139,145,95.9%
2015,Year 7,20570,Ballarat (C),11.2,1477,1545,95.6%
2015,Year 7,20660,Banyule (C),11.2,1709,1771,96.5%
2015,Year 7,20740,Bass Coast (S),11.2,315,322,97.8%
2015,Year 7,20830,Baw Baw (S),11.2,650,667,97.5%
2015,Year 7,20910,Bayside (C),11.2,1155,1170,98.7%
2015,Year 7,21010,Benalla (Rc),11.2,131,135,97.0%
2015,Year 7,21110,Boroondara (C),11.2,2794,2804,99.6%
2015,Year 7,21180,Brimbank (C),11.2,1761,1862,94.6%
2015,Year 7,21270,Buloke (S),11.2,69,70,98.6%
2015,Year 7,21370,Campaspe (S),11.2,468,487,96.1%
2015,Year 7,21450,Cardinia (S),11.2,1092,1122,97.3%
2015,Year 7,21610,Casey (C),11.2,3134,3252,96.4%
2015,Year 7,21670,Central Goldfields (S),11.2,156,169,92.3%
2015,Year 7,21750,Colac-Otway (S),11.2,223,229,97.4%
2015,Year 7,21830,Corangamite (S),11.2,205,213,96.2%
2015,Year 7,21890,Darebin (C),11.2,937,990,94.6%
2015,Year 7,22110,East Gippsland (S),11.2,428,445,96.2%
2015,Year 7,22170,Frankston (C),11.2,1452,1520,95.5%
2015,Year 7,22250,Gannawarra (S),11.2,94,95,98.9%
2015,Year 7,22410,Glen Eira (C),11.2,1344,1384,97.1%
2015,Year 7,22490,Glenelg (S),11.2,206,223,92.4%
2015,Year 7,22670,Greater Bendigo (C),11.2,1248,1321,94.5%
2015,Year 7,22310,Greater Dandenong (C),11.2,1558,1670,93.3%
2015,Year 7,22750,Greater Geelong (C),11.2,2959,3080,96.1%
2015,Year 7,22830,Greater Shepparton (C),11.2,749,782,95.8%
2015,Year 7,22910,Hepburn (S),11.2,81,81,100.0%
2015,Year 7,22980,Hindmarsh (S),11.2,71,75,94.7%
2015,Year 7,23110,Hobsons Bay (C),11.2,674,697,96.7%
2015,Year 7,23190,Horsham (Rc),11.2,208,214,97.2%
2015,Year 7,23270,Hume (C),11.2,2194,2321,94.5%
2015,Year 7,23350,Indigo (S),11.2,85,87,97.7%
2015,Year 7,23430,Kingston (C),11.2,1475,1503,98.1%
2015,Year 7,23670,Knox (C),11.2,1095,1120,97.8%
2015,Year 7,23810,Latrobe (C),11.2,747,801,93.3%
2015,Year 7,23940,Loddon (S),11.2,70,70,100.0%
2015,Year 7,24130,Macedon Ranges (S),11.2,511,530,96.4%
2015,Year 7,24210,Manningham (C),11.2,1196,1242,96.3%
2015,Year 7,24250,Mansfield (S),11.2,77,77,100.0%
2015,Year 7,24330,Maribyrnong (C),11.2,890,919,96.8%
2015,Year 7,24410,Maroondah (C),11.2,1291,1321,97.7%
2015,Year 7,24600,Melbourne (C),11.2,913,918,99.5%
2015,Year 7,24650,Melton (S),11.2,1362,1434,95.0%
2015,Year 7,24780,Mildura (Rc),11.2,683,716,95.4%
2015,Year 7,24850,Mitchell (S),11.2,537,561,95.7%
2015,Year 7,24900,Moira (S),11.2,365,379,96.3%
2015,Year 7,24970,Monash (C),11.2,2743,2806,97.8%
2015,Year 7,25060,Moonee Valley (C),11.2,1561,1583,98.6%
2015,Year 7,25150,Moorabool (S),11.2,312,315,99.0%
2015,Year 7,25250,Moreland (C),11.2,1084,1143,94.8%
2015,Year 7,25340,Mornington Peninsula (S),11.2,1640,1674,98.0%
2015,Year 7,25430,Mount Alexander (S),11.2,109,112,97.3%
2015,Year 7,25490,Moyne (S),11.2,35,35,100.0%
2015,Year 7,25620,Murrindindi (S),11.2,80,83,96.4%
2015,Year 7,25710,Nillumbik (S),11.2,608,616,98.7%
2015,Year 7,25810,Northern Grampians (S),11.2,78,89,87.6%
2015,Year 7,25900,Port Phillip (C),11.2,522,538,97.0%
2015,Year 7,25990,Pyrenees (S),11.2,32,37,86.5%
2015,Year 7,26170,South Gippsland (S),11.2,302,305,99.0%
2015,Year 7,26260,Southern Grampians (S),11.2,238,245,97.1%
2015,Year 7,26350,Stonnington (C),11.2,1044,1044,100.0%
2015,Year 7,26430,Strathbogie (S),11.2,54,58,93.1%
2015,Year 7,26490,Surf Coast (S),11.2,137,140,97.9%
2015,Year 7,26610,Swan Hill (Rc),11.2,257,275,93.5%
2015,Year 7,26670,Towong (S),11.2,132,133,99.2%
2015,Year 7,26700,Wangaratta (Rc),11.2,380,397,95.7%
2015,Year 7,26730,Warrnambool (C),11.2,490,515,95.1%
2015,Year 7,26810,Wellington (S),11.2,500,517,96.7%
2015,Year 7,26890,West Wimmera (S),11.2,52,52,100.0%
2015,Year 7,26980,Whitehorse (C),11.2,1704,1768,96.4%
2015,Year 7,27070,Whittlesea (C),11.2,1624,1682,96.6%
2015,Year 7,27170,Wodonga (Rc),11.2,502,531,94.5%
2015,Year 7,27260,Wyndham (C),11.2,2465,2565,96.1%
2015,Year 7,27350,Yarra (C),11.2,604,615,98.2%
2015,Year 7,27450,Yarra Ranges (S),11.2,1761,1805,97.6%
2015,Year 7,27630,Yarriambiack (S),11.2,67,73,91.8%
2015,Year 9,20110,Alpine (S),11.2,129,129,100.0%
2015,Year 9,20260,Ararat (Rc),11.2,146,148,98.6%
2015,Year 9,20570,Ballarat (C),11.2,1356,1430,94.8%
2015,Year 9,20660,Banyule (C),11.2,1691,1750,96.6%
2015,Year 9,20740,Bass Coast (S),11.2,257,266,96.6%
2015,Year 9,20830,Baw Baw (S),11.2,677,694,97.6%
2015,Year 9,20910,Bayside (C),11.2,1002,1026,97.7%
2015,Year 9,21010,Benalla (Rc),11.2,129,134,96.3%
2015,Year 9,21110,Boroondara (C),11.2,2812,2828,99.4%
2015,Year 9,21180,Brimbank (C),11.2,1777,1895,93.8%
2015,Year 9,21270,Buloke (S),11.2,93,94,98.9%
2015,Year 9,21370,Campaspe (S),11.2,438,472,92.8%
2015,Year 9,21450,Cardinia (S),11.2,788,832,94.7%
2015,Year 9,21610,Casey (C),11.2,3106,3266,95.1%
2015,Year 9,21670,Central Goldfields (S),11.2,162,173,93.6%
2015,Year 9,21750,Colac-Otway (S),11.2,232,248,93.5%
2015,Year 9,21830,Corangamite (S),11.2,188,198,94.9%
2015,Year 9,21890,Darebin (C),11.2,911,968,94.1%
2015,Year 9,22110,East Gippsland (S),11.2,440,470,93.6%
2015,Year 9,22170,Frankston (C),11.2,1377,1476,93.3%
2015,Year 9,22250,Gannawarra (S),11.2,107,109,98.2%
2015,Year 9,22410,Glen Eira (C),11.2,1255,1276,98.4%
2015,Year 9,22490,Glenelg (S),11.2,192,200,96.0%
2015,Year 9,22670,Greater Bendigo (C),11.2,1198,1287,93.1%
2015,Year 9,22310,Greater Dandenong (C),11.2,1643,1754,93.7%
2015,Year 9,22750,Greater Geelong (C),11.2,2517,2645,95.2%
2015,Year 9,22830,Greater Shepparton (C),11.2,805,852,94.5%
2015,Year 9,22910,Hepburn (S),11.2,63,66,95.5%
2015,Year 9,22980,Hindmarsh (S),11.2,56,59,94.9%
2015,Year 9,23110,Hobsons Bay (C),11.2,682,698,97.7%
2015,Year 9,23190,Horsham (Rc),11.2,187,199,94.0%
2015,Year 9,23270,Hume (C),11.2,2231,2373,94.0%
2015,Year 9,23350,Indigo (S),11.2,62,63,98.4%
2015,Year 9,23430,Kingston (C),11.2,1342,1375,97.6%
2015,Year 9,23670,Knox (C),11.2,1059,1097,96.5%
2015,Year 9,23810,Latrobe (C),11.2,628,678,92.6%
2015,Year 9,23940,Loddon (S),11.2,66,67,98.5%
2015,Year 9,24130,Macedon Ranges (S),11.2,480,510,94.1%
2015,Year 9,24210,Manningham (C),11.2,1097,1172,93.6%
2015,Year 9,24250,Mansfield (S),11.2,398,398,100.0%
2015,Year 9,24330,Maribyrnong (C),11.2,742,805,92.2%
2015,Year 9,24410,Maroondah (C),11.2,1263,1287,98.1%
2015,Year 9,24600,Melbourne (C),11.2,906,912,99.3%
2015,Year 9,24650,Melton (S),11.2,1133,1217,93.1%
2015,Year 9,24780,Mildura (Rc),11.2,615,655,93.9%
2015,Year 9,24850,Mitchell (S),11.2,490,507,96.6%
2015,Year 9,24900,Moira (S),11.2,317,339,93.5%
2015,Year 9,24970,Monash (C),11.2,2579,2652,97.2%
2015,Year 9,25060,Moonee Valley (C),11.2,1518,1554,97.7%
2015,Year 9,25150,Moorabool (S),11.2,289,295,98.0%
2015,Year 9,25250,Moreland (C),11.2,742,791,93.8%
2015,Year 9,25340,Mornington Peninsula (S),11.2,1556,1617,96.2%
2015,Year 9,25430,Mount Alexander (S),11.2,90,93,96.8%
2015,Year 9,25490,Moyne (S),11.2,33,33,100.0%
2015,Year 9,25620,Murrindindi (S),11.2,83,88,94.3%
2015,Year 9,25710,Nillumbik (S),11.2,542,562,96.4%
2015,Year 9,25810,Northern Grampians (S),11.2,114,127,89.8%
2015,Year 9,25900,Port Phillip (C),11.2,645,669,96.4%
